"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"CPSF1",1680.70213921799,-0.855588862525756,0.170014793111768,3.18232494739881e-07,7.62071399537484e-07,"Down"
"R3HCC1",806.120399954987,-0.640808032566843,0.126486190659204,3.18702508351462e-07,7.63078689425959e-07,"Down"
"HSPE1P3",11.7592636105272,2.7164213125143,0.561080650615004,3.18915664429446e-07,7.63470761026835e-07,"Up"
"DGLUCY",800.123919556032,-0.401515441229339,0.0788372481881274,3.23648584170311e-07,7.74681160344458e-07,"Not Significant"
"HDAC9",312.537491903939,-0.844126548823248,0.167829563148339,3.2816956227948e-07,7.85380865092892e-07,"Down"
"GRAMD2A",8.75894667706135,5.89814006010877,1.30771609001763,3.30091163220342e-07,7.89857346739539e-07,"Up"
"ATF7IP2",119.957263740047,-0.991963046730699,0.198245972732083,3.30395540807873e-07,7.90463274826453e-07,"Down"
"FGFBP1",4.8532558161488,7.0378325722294,2.72993991517706,3.30850881636412e-07,7.91430135282892e-07,"Up"
"INSM1",5.81746255559532,6.08369344035336,1.37001148887769,3.31253825961002e-07,7.92271377894346e-07,"Up"
"ENSG00000240207",6.66757609392948,3.72449432898971,0.763916684198688,3.31366746522975e-07,7.92418807492964e-07,"Up"
"HERPUD1",1668.50440238302,-0.343187854168119,0.0673852666539,3.32025348527578e-07,7.93870913012015e-07,"Not Significant"
"SHANK2",5.36876226966064,7.37137095930591,2.80368303266783,3.35072138946938e-07,8.01031832170023e-07,"Up"
"MPV17L2",369.558989968979,0.749785203927194,0.14873599036064,3.39244625535295e-07,8.10881237184365e-07,"Up"
"CBX8",167.605765423416,0.782334601064742,0.155350804699276,3.39789801597182e-07,8.12058738645416e-07,"Up"
"ABO",5.060634178768,7.25008093509905,2.78322783029462,3.41243568661422e-07,8.15406968691041e-07,"Up"
"SLC9A8",729.748394293971,0.579626155447108,0.114487200880489,3.42743860814895e-07,8.18865318672321e-07,"Up"
"STS",409.424635864678,-0.488670881841847,0.0962055135420797,3.4293121505911e-07,8.19186283244462e-07,"Not Significant"
"NDUFA10",1747.27403002901,-0.297625710570661,0.05847627680496,3.45124165556594e-07,8.24297330810826e-07,"Not Significant"
"PPP1CA",12534.6182366046,-0.394451678193396,0.0776772306675515,3.49512184397999e-07,8.34648707387155e-07,"Not Significant"
"DNAJB2",1010.12520954587,0.521014318741489,0.102837110734722,3.50867935140152e-07,8.37756829684915e-07,"Up"
"ZNF669",199.044744841776,-0.706013452482535,0.140027430105731,3.53661861403764e-07,8.44297349648134e-07,"Down"
"MORC2-AS1",8.71666126235694,2.86579630227187,0.599609188647817,3.54744448862845e-07,8.46750999116087e-07,"Up"
"PAX9",15.9027470087261,2.27067544471981,0.473590845397029,3.56627126217768e-07,8.5111335620744e-07,"Up"
"AGR3",7.07698954947785,7.3769650178146,2.8326768923188,3.60195389272449e-07,8.5949650253662e-07,"Up"
"CDK12",1328.37129514818,-0.581176225164695,0.115076449876076,3.64358250023003e-07,8.69295667377715e-07,"Down"
"SGF29",409.32188501725,0.517863691017399,0.102372240231272,3.65980365104701e-07,8.73030963563283e-07,"Up"
"NPHP1",10.9573183092708,2.61645350097119,0.545097683357282,3.66841939239582e-07,8.74951147873014e-07,"Up"
"MICAL2",639.857530623939,0.462862732207167,0.0913909064516502,3.67181758092137e-07,8.75626498116943e-07,"Not Significant"
"JKAMP",1276.74174948277,0.550194803688487,0.108820223476083,3.67883647474074e-07,8.77164944363041e-07,"Up"
"LERFS",7.53779051657527,3.50045923764689,0.717534303707798,3.69818496526496e-07,8.81642275042262e-07,"Up"
"ANKRD46",248.827493935187,0.797465000943431,0.158796236799351,3.69947071074234e-07,8.81812754791013e-07,"Up"
"IRX5",8.23384175316357,2.95091815856186,0.614195059442501,3.70510619224732e-07,8.83019833263383e-07,"Up"
"PTPRG",14.8364018096271,-2.78081733876993,0.57277204348515,3.71735620216497e-07,8.85802704580653e-07,"Down"
"CENPJ",170.856062518465,-0.995270555289336,0.200122883277547,3.71811583287675e-07,8.85847116334327e-07,"Down"
"HADH",754.759917206176,-0.358089602797588,0.0706501130258448,3.73741801370718e-07,8.90260780576958e-07,"Not Significant"
"TIMM8B",1068.85497607314,0.550968922198123,0.109053671436063,3.73779327275176e-07,8.90260780576958e-07,"Up"
"ROCK2",464.082226470221,0.876677243841705,0.175352657528489,3.77848182784552e-07,8.998132175327e-07,"Up"
"ENSG00000272688",22.1424025162367,-1.74990151992734,0.360630697330627,3.78479099490979e-07,9.01176814242541e-07,"Down"
"EIF1AXP1",47.7837766009013,1.220577891493,0.243490322915732,3.78840064172652e-07,9.01897321161607e-07,"Up"
"TUBAP13",4.93809694993942,7.14040250377655,2.76130732844301,3.82003010963175e-07,9.09287204007077e-07,"Up"
"MYORG",301.801722605556,0.61614171609007,0.122298904300592,3.8376069750532e-07,9.13330364785109e-07,"Up"
"NBPF8",105.339082345401,-0.854234694629918,0.170763623426723,3.87713422087154e-07,9.22595551511055e-07,"Down"
"ENSG00000280351",22.6959121513938,-2.09030291323853,0.434822973747468,3.88271224547665e-07,9.23780636325646e-07,"Down"
"PPP1R2",2463.0497493272,0.529904648369077,0.104997095906855,3.89384927289093e-07,9.26287758835954e-07,"Up"
"ENSG00000261324",18.3010758037655,-2.19550656905428,0.45805566782886,3.90326533772155e-07,9.28384781650164e-07,"Down"
"ATP5PB",4174.59044967738,-0.577417959568649,0.114643869619755,3.92228600056916e-07,9.32765244179673e-07,"Down"
"ENSG00000222001",7.44468369742445,7.03513120574712,2.75613404217925,3.93010939533167e-07,9.34481927774431e-07,"Up"
"SIMALR",12.2752945940797,3.39425524366939,0.692150786638061,3.94707142641458e-07,9.38370688498223e-07,"Up"
"TCOF1",455.098858365064,-1.3830939923824,0.28366483411203,3.99134340909454e-07,9.48749880029809e-07,"Down"
"RPS27L",4118.7917316541,-0.768408528449221,0.153609373964733,4.02087187135946e-07,9.55621855246351e-07,"Down"
"POU2AF3",4.4569243149963,7.18230215660972,2.77500897525089,4.03285223560844e-07,9.58321783743767e-07,"Up"
"IFT74",117.785057604315,0.891472651011008,0.178880480771834,4.04946687675008e-07,9.62121950283196e-07,"Up"
"UGT1A1",5.17376027108823,7.37992532814918,2.81910068791925,4.06346275512911e-07,9.65298846349119e-07,"Up"
"CREB3L4",234.63090359331,0.560396853357869,0.111315310698794,4.08464209115319e-07,9.70180975016758e-07,"Up"
"KLRK1",29.1304966787036,-1.57953759492094,0.324909228746652,4.08619609340596e-07,9.70400925640116e-07,"Down"
"MTARC1",11.2049997177495,5.76717463702464,1.29258088548093,4.08756353728631e-07,9.70576511089203e-07,"Up"
"CHCHD4",241.640109866535,0.5843572814679,0.116180452211372,4.09796628536437e-07,9.72897111810348e-07,"Up"
"PGF",16.4560262232652,-2.1413886889709,0.446528436239657,4.10126417651104e-07,9.73530496461216e-07,"Down"
"CKS2",2111.27646576339,0.671307071807243,0.133757177395307,4.1072482159913e-07,9.74801208442844e-07,"Up"
"DOT1L",827.663142652113,-1.42200466474415,0.292631150346702,4.174174852218e-07,9.90533230825011e-07,"Down"
"ENSG00000256894",4.53703677782316,7.17518921943622,2.76624310762338,4.18950728519506e-07,9.94018978629193e-07,"Up"
"ZHX1",651.177387768542,0.747554085845714,0.149454130984198,4.20399832836235e-07,9.9730405539121e-07,"Up"
"LRRC37B",323.01055406376,-0.506251101084996,0.100661587664196,4.22291190630964e-07,1.00163710956566e-06,"Down"
"AMPD2",660.382911582236,-0.754367128966333,0.151031477502407,4.22933132839797e-07,1.00289412117839e-06,"Down"
"SYS1",826.827181496546,0.398833145364015,0.0790801662115067,4.22950947241285e-07,1.00289412117839e-06,"Not Significant"
"HOTTIP",7.84187364568322,4.43623712762856,0.899660386291111,4.2312042625655e-07,1.0031420599789e-06,"Up"
"RSBN1",853.84378592977,-0.737496533044446,0.14756104751505,4.26440649721886e-07,1.01085862251147e-06,"Down"
"TMEM147-AS1",56.0765956502183,1.1843676118648,0.241177187717158,4.27895663820249e-07,1.01415210015557e-06,"Up"
"KLC1",274.909304016768,-0.989038986571588,0.199934350152644,4.28969462178704e-07,1.01654118985547e-06,"Down"
"NDE1",1088.0804530953,-0.625229601687709,0.124735112558553,4.29789832859123e-07,1.01832908420301e-06,"Down"
"ELF5",5.41565556933131,7.12927518367075,2.76378281363435,4.33649414795327e-07,1.02731632789088e-06,"Up"
"ENSG00000289405",12.0588482429268,2.51994521081692,0.526801126169507,4.40196149374388e-07,1.04266571065028e-06,"Up"
"CMIP",3164.06166783665,-0.97525047413077,0.197265358109439,4.45809783926986e-07,1.05580055034846e-06,"Down"
"KCNA2",96.604146937455,-0.825998616846887,0.16620792900199,4.47718149624374e-07,1.06015761050344e-06,"Down"
"NFKBIZ",234.714439820958,-0.641503258489177,0.128247337758213,4.48793614096079e-07,1.06254140012666e-06,"Down"
"BBS12",308.117842807787,0.744310886133653,0.149118547811351,4.49899909187068e-07,1.06484926121026e-06,"Up"
"ITPR1",1224.66886839029,-0.486686619532944,0.0969120123204825,4.49906220568292e-07,1.06484926121026e-06,"Not Significant"
"HMGN3-AS1",19.7821966792709,1.81791951886631,0.378097487912003,4.50527507406442e-07,1.06615644287163e-06,"Up"
"ZDHHC6",859.783933492835,0.458001641194642,0.0911100933190344,4.510526657042e-07,1.06723577447971e-06,"Not Significant"
"ZNF37A",262.762144413117,-0.873827410390646,0.176106104282921,4.55477867726834e-07,1.07754125688652e-06,"Down"
"JOSD2",923.017301566763,0.710727038332908,0.14242831771449,4.56746645784338e-07,1.08037745558019e-06,"Up"
"LNPK",932.843238109511,-0.696510013522103,0.139550808037918,4.57522661082206e-07,1.08204739542445e-06,"Down"
"WTAP",3224.7118298273,-0.416918069621078,0.0829623006172074,4.58067415863333e-07,1.08316997357859e-06,"Not Significant"
"HNRNPA1P27",12.5128508928515,5.08426245228556,1.00238220315414,4.60339552428061e-07,1.08837623985172e-06,"Up"
"NCF1",109.545720664439,-0.892954984839348,0.180202602988882,4.60691052898158e-07,1.08890945646794e-06,"Down"
"MTCO1P12",2712.53299296392,1.07067071905036,0.217634963385826,4.60706013485239e-07,1.08890945646794e-06,"Up"
"TBK1",1705.06712369256,0.603409076714578,0.120543944160909,4.62029454662966e-07,1.09187049440386e-06,"Up"
"SUMO3",4014.1339739412,-0.247470289536577,0.049152817800931,4.62438301414578e-07,1.09266958283784e-06,"Not Significant"
"TFAP2A",11.8137956611538,2.99130340887515,0.636864529038899,4.63519243785453e-07,1.09505624128063e-06,"Up"
"CSNK1E",374.105663963247,-0.708986791404196,0.142226859693406,4.6525732259986e-07,1.0989944063185e-06,"Down"
"C9orf40",385.556962773582,-0.493468564262613,0.0984195907179387,4.67844713493423e-07,1.10493723943357e-06,"Not Significant"
"GPER1",5.16708618428066,7.03802409886879,2.60029347092018,4.69455969843238e-07,1.10857321240641e-06,"Up"
"PSMB4",6751.81002550212,0.321102066678794,0.0638544472642329,4.7008559174904e-07,1.10989039714254e-06,"Not Significant"
"CPAMD8",12.7050459358128,-2.981824318924,0.63173006006635,4.75761490090002e-07,1.12311981459835e-06,"Down"
"MAP3K12",191.331307219468,-1.09408934379417,0.223143258386411,4.77282619158172e-07,1.1265386152209e-06,"Down"
"ATP2C1",1499.21066556384,0.464353700730326,0.0926004650292675,4.78929829167333e-07,1.13025391724539e-06,"Not Significant"
"KIAA0586",297.998393440773,-0.680345427188834,0.136496392452139,4.79878324087008e-07,1.13231939870462e-06,"Down"
"FUT10",164.326493158565,-0.720151039588597,0.144504073732774,4.82392403220905e-07,1.13807783312559e-06,"Down"
"GEMIN7",553.459053441993,0.496404894723245,0.0990936743948392,4.82857099455156e-07,1.13900026833774e-06,"Not Significant"
"RPL27",13079.2307575355,0.479738071175293,0.0957415215654698,4.8414003432458e-07,1.14185225128476e-06,"Not Significant"
"ZNF425",30.0259885827252,1.45801607805972,0.301151543655365,4.8602668391021e-07,1.14612701762009e-06,"Up"
"PRRC2B",2937.64866809403,-1.08073214009925,0.220369984621357,4.87831780259076e-07,1.15020819352205e-06,"Down"
"DHRS4L2",253.86951776696,-0.591682353235887,0.11858245265909,4.94115608427472e-07,1.16484645263611e-06,"Down"
"AEN",3588.86661231822,-0.354260376557172,0.070673519421613,5.00334549866295e-07,1.17932730309394e-06,"Not Significant"
"TADA2B",1046.50888676337,-0.363918208352488,0.0726176498876301,5.02013473354397e-07,1.18310419456238e-06,"Not Significant"
"YRDC",928.286467754939,0.503825465023398,0.100776841007348,5.03065260014487e-07,1.18540217490147e-06,"Up"
"TARBP2",435.395356498082,0.628353625702496,0.126046723915492,5.03602129110461e-07,1.18648630906296e-06,"Up"
"METTL8",205.999194101827,0.645087000292859,0.129431251528681,5.04393473724808e-07,1.18816956546791e-06,"Up"
"WBP11",2882.4513173738,-0.326373073475703,0.0651112034460062,5.05236826257778e-07,1.18997480203649e-06,"Not Significant"
"MAMDC2",11.4114434865079,5.35514648472873,1.07573206962195,5.05507992501553e-07,1.19043203415521e-06,"Up"
"PTGES3P2",15.8954630962944,-2.88522760591961,0.612788271087185,5.06673211446533e-07,1.19299423076082e-06,"Down"
"CCDC117",1785.64163170143,0.493491161104939,0.0986877305052313,5.07355316161526e-07,1.19441829686838e-06,"Not Significant"
"STARD13",8.94579289394554,5.75197288233181,1.29915483660595,5.12069000364307e-07,1.20533164701137e-06,"Up"
"YIPF2",1000.42184252815,0.686388911295062,0.138066408358159,5.12747938470072e-07,1.20674594778831e-06,"Up"
"RBBP5",822.268654053779,0.436560478624023,0.0872467738705642,5.1393637496013e-07,1.20935873340321e-06,"Not Significant"
"ARHGEF39",232.003424970659,0.568149390727881,0.113981126597057,5.18095851174763e-07,1.21896089954379e-06,"Up"
"C2",11.589531579373,3.04180067180239,0.63840449917151,5.18487505212594e-07,1.21969666890702e-06,"Up"
"POGLUT1",536.459918005127,-0.610843338882948,0.122659527096109,5.21109423715491e-07,1.22567791851986e-06,"Down"
"BMS1",961.766124314778,-0.549333389997467,0.110251135415974,5.29522818955025e-07,1.24527714523086e-06,"Down"
"TMEM59",5684.99646104587,0.418506393085148,0.0837169983274136,5.29922914925449e-07,1.24602842427617e-06,"Not Significant"
"PTPDC1",85.4704367916699,0.848960872051951,0.171966893436816,5.36325464526237e-07,1.26089113088756e-06,"Up"
"LINC02384",37.0143661335054,1.49876838088911,0.311958926274025,5.36524126387685e-07,1.26116631047595e-06,"Up"
"MDM1",253.601095804201,-0.732932758557288,0.147741935428683,5.37102551098614e-07,1.26232030770466e-06,"Down"
"NDUFAB1",1511.5718285474,0.497604177641683,0.0997369506159526,5.37178434185327e-07,1.26232030770466e-06,"Not Significant"
"GRIN1",8.30951927368761,3.59847695827126,0.757062927929035,5.3855810393346e-07,1.26536998328778e-06,"Up"
"PPP6C",2532.05240978666,-0.566312675476706,0.113789582171351,5.40404987058612e-07,1.2695163066307e-06,"Down"
"POLR3H",569.028895346219,0.606219603606416,0.121954026029031,5.43624464637043e-07,1.27688537042654e-06,"Up"
"CBARP",5.22390690116674,6.55801159686933,2.12711609211167,5.45304931494343e-07,1.28063785811278e-06,"Up"
"FHIP1A",7.19610072849723,6.64468042947557,2.45979040021826,5.46027060919487e-07,1.28213891086291e-06,"Up"
"NCK1-DT",68.4051807879897,0.841150609401625,0.170314918042211,5.49408971035513e-07,1.28988405187052e-06,"Up"
"TYMSOS",63.0723607369959,-1.09034627586721,0.223303570416366,5.54996802622101e-07,1.30280504191392e-06,"Down"
"IFI27L1",250.25383613,0.641773641683434,0.129202565916144,5.55228746318457e-07,1.30298981161878e-06,"Up"
"TMEM94",1005.73141332982,-0.986509340098078,0.201406533550263,5.55244153854246e-07,1.30298981161878e-06,"Down"
"INTS12",530.809692915544,0.589020333049881,0.118476090415158,5.57144771869318e-07,1.30725146670158e-06,"Up"
"TMEM143",106.680222790651,0.874911597423786,0.177852616134976,5.57314733523424e-07,1.3074517348015e-06,"Up"
"C11orf71",156.280138591756,0.684431733851099,0.13810738463601,5.6326815812637e-07,1.32121779713522e-06,"Up"
"CLDND1",5409.66766137995,0.697433970820463,0.140809596588486,5.65559220676575e-07,1.32639044424269e-06,"Up"
"ZFP69",34.4713417792245,-1.29884199002396,0.267952842819658,5.65797917875082e-07,1.32674889604304e-06,"Down"
"FMNL1",8472.86429456029,-0.948293690855456,0.193447268218918,5.67733322015691e-07,1.33108527159892e-06,"Down"
"SMIM5",8.61610543307824,3.27380336722985,0.687090542645632,5.68527990777658e-07,1.33274621381783e-06,"Up"
"CYP4V2",314.268009227302,-0.653644587464895,0.131846586932086,5.70039966156995e-07,1.33608791096982e-06,"Down"
"BNIP5",5.45244710329883,6.74128517662036,2.54895813732481,5.70290367452359e-07,1.33647210316065e-06,"Up"
"KRT18P41",9.05661380879879,6.04789782434204,1.39035685812384,5.71667258000136e-07,1.33949569945051e-06,"Up"
"ENSG00000237070",8.97445716855649,7.02048247050941,2.76890090992858,5.81353204626271e-07,1.36198469846722e-06,"Up"
"DPH5-DT",26.4222674805634,1.46957238075666,0.304761425853689,5.84401055952676e-07,1.36891761674044e-06,"Up"
"GOLGA8J",19.3926425135296,-2.40880271996688,0.512139998765925,5.86765318825559e-07,1.37424741918936e-06,"Down"
"FAM162A",479.498122820368,0.594743333003611,0.119935646783706,5.94227217307781e-07,1.39151283361981e-06,"Up"
"ENSG00000289399",18.3854064746213,-2.07684207436166,0.438928781890465,5.9522623438964e-07,1.39364106060956e-06,"Down"
"ENSG00000240143",21.5838887479698,-1.94655088693737,0.409974222972516,5.95733588308354e-07,1.39461765492031e-06,"Down"
"WDR45",266.411042656851,0.805150527547534,0.16367630073899,5.96773959728546e-07,1.396841563115e-06,"Up"
"PGM2",1266.54012061474,-0.579475712763814,0.11694273536059,6.01099427902606e-07,1.40675290918961e-06,"Down"
"FLJ40194",11.7680106589469,-3.85148935664574,0.803407891695107,6.05141217312122e-07,1.41599746080015e-06,"Down"
"DNAJC18",113.883341993441,-1.01956021871891,0.209158380796923,6.05697104773709e-07,1.4170836275652e-06,"Down"
"NUDT6",118.233668171117,-0.739624442975203,0.149955593644274,6.08202253067997e-07,1.42272924866179e-06,"Down"
"OCEL1",291.073799923975,-0.518708905238199,0.103846062831566,6.09121642366077e-07,1.42466425601377e-06,"Down"
"DAZAP1",3701.25605767737,-0.503249037692969,0.101478529199623,6.1370638030901e-07,1.435170202015e-06,"Down"
"RPTOR",812.265366883221,-0.947535148653913,0.193946230303779,6.19156386146736e-07,1.44769611667809e-06,"Down"
"AGA",504.813281793999,-0.560988867221905,0.113277494876645,6.23409468324355e-07,1.45742004750624e-06,"Down"
"SGMS1-AS1",91.9379586200725,-0.820995566103743,0.166942640024245,6.24340964763847e-07,1.45937693669577e-06,"Down"
"MRPL40",761.14822071852,0.618171072849133,0.124972355503466,6.25051144344304e-07,1.4608159911604e-06,"Up"
"LCMT2",488.402805336016,0.430873993108736,0.0867672426494632,6.26655093003207e-07,1.46434313506405e-06,"Not Significant"
"PTMAP8",64.0434322784143,1.60488047701267,0.338794258313778,6.31961906158212e-07,1.4765206132239e-06,"Up"
"TCEAL3",15.3672740838809,1.98659082676982,0.420951428299036,6.33507990555506e-07,1.479909142563e-06,"Up"
"PIBF1",215.740160934824,0.691141322331214,0.138208431596869,6.35205794019337e-07,1.4836510179838e-06,"Up"
"ENSG00000289623",11.9593594691367,-3.85782034771956,0.808437661765132,6.38470373704913e-07,1.49105073067282e-06,"Down"
"OTUB1",2610.78639510837,0.643181294823814,0.130354780258646,6.43487463691625e-07,1.50254031073235e-06,"Up"
"LENG9",197.666702712069,1.09758956597537,0.226585834651,6.48213197838972e-07,1.51334620731313e-06,"Up"
"ENSG00000253348",5.53170914802816,6.95559652474979,2.74116766094295,6.51085487003886e-07,1.51982236112856e-06,"Up"
"MAP6",15.0040788740876,-5.48674511927318,1.23551064455356,6.54380067852841e-07,1.52728216108291e-06,"Down"
"ENSG00000287421",24.5712925916398,-1.9391352118046,0.413405971339985,6.57108603831591e-07,1.53341879417239e-06,"Down"
"DNAJC19",485.170355046916,0.454248300069034,0.0916446272793146,6.57854034170172e-07,1.53492652725829e-06,"Not Significant"
"C6orf89",2327.60304158816,-0.271530762217341,0.0546844687386372,6.60238073538633e-07,1.54025648405684e-06,"Not Significant"
"LTBP2",11.695678448972,-2.977604374849,0.636329968184078,6.61008140570383e-07,1.54170153771944e-06,"Down"
"PITPNM1",1630.84579451778,-1.01263416459457,0.208425349883144,6.61057036752023e-07,1.54170153771944e-06,"Down"
"PSMG3-AS1",133.375602984183,-0.853629290645685,0.17450300076659,6.65325007349253e-07,1.55142105606881e-06,"Down"
"LINC01208",8.495942000027,6.74940541868011,2.52988266955475,6.7794885097568e-07,1.58043761824671e-06,"Up"
"PHF8",1077.50397481971,-0.403969266889186,0.0816269987908464,6.7797327194444e-07,1.58043761824671e-06,"Not Significant"
"CINP",531.227511604259,-0.457225459332545,0.0924887639525208,6.78704409682684e-07,1.58190335487579e-06,"Not Significant"
"FGGY",121.932834301813,0.82336232387128,0.16824726401194,6.80164210343727e-07,1.58506673841677e-06,"Up"
"YTHDF2",2435.61336633047,0.307654656085689,0.0620385344673771,6.80388377627799e-07,1.58535006023558e-06,"Not Significant"
"CARHSP1",3020.95365000859,-0.376557253771143,0.0760490875429918,6.82746227788108e-07,1.59060416975873e-06,"Not Significant"
"MGAT4A",1033.96114579191,-0.667412047060874,0.135718597068966,6.82992263674585e-07,1.59093751139032e-06,"Down"
"CNOT11",1663.99385123056,0.267732335952762,0.0539830817766472,6.85280755981396e-07,1.5960276597107e-06,"Not Significant"
"ENSG00000237493",9.92572039588295,3.80931634324638,0.800526170204868,6.87273861659174e-07,1.60042841835733e-06,"Up"
"ENSG00000226824",27.2762733366225,1.35861599295887,0.28376704227572,6.90225102056073e-07,1.60705868646565e-06,"Up"
"SPTSSB",9.01649623598716,5.62843423880962,1.28415560344982,6.93949510378156e-07,1.61548686108371e-06,"Up"
"GSDME",11.762411942175,-3.65645627658759,0.7638508039545,6.94209857085351e-07,1.6158495137129e-06,"Down"
"STK36",154.111776626057,0.755385120582702,0.154195271669299,6.97605512260446e-07,1.62350873207239e-06,"Up"
"MAK",32.640493196953,1.56458080273278,0.329656162351735,7.09401659764134e-07,1.65071282161349e-06,"Up"
"ARRDC1",548.975900796054,1.01050052269181,0.208562241447168,7.1360534067882e-07,1.66024440372024e-06,"Up"
"ZNF33B",321.483576632498,0.755923862302389,0.154388372624185,7.21392198450941e-07,1.67810833097432e-06,"Up"
"CLTB",1469.23303999445,-0.62837367649109,0.127995715781413,7.27840709261057e-07,1.69285407588969e-06,"Down"
"ENSG00000274021",39.8481260764435,-1.60015739098913,0.340189767098446,7.28432809445013e-07,1.69397625347687e-06,"Down"
"MRAS",8.53738213907724,4.99757867612316,1.00395494971226,7.29388670154317e-07,1.69594389405577e-06,"Up"
"NDUFV1",2624.06361610616,-0.444009596628587,0.0900563041804176,7.35395788134102e-07,1.70965414683862e-06,"Not Significant"
"ALG5",1068.63084012088,0.478741896905819,0.0971071534535747,7.37611425826514e-07,1.7145471364767e-06,"Not Significant"
"HMGB1P24",55.804231724566,1.24028321700255,0.259102463296488,7.38415906961412e-07,1.71615897281917e-06,"Up"
"HLCS",352.713261145016,-0.519041372984725,0.105421685809601,7.40729536221071e-07,1.72127722153747e-06,"Down"
"MRPL23",274.704854387857,-0.649891273428297,0.132346984455131,7.43240076794804e-07,1.72685143688319e-06,"Down"
"CEP72",112.033132472428,0.864992917400618,0.177707096793696,7.44309193894392e-07,1.72907546200392e-06,"Up"
"IL1RL2",8.17619341723705,3.86828271149742,0.815983055536304,7.45116758209097e-07,1.73069130686986e-06,"Up"
"C1orf216",727.837582829287,-0.417437897868348,0.0847094201593211,7.48655731573157e-07,1.73864998797716e-06,"Not Significant"
"SCIN",9.39960909695837,5.90589976582018,1.36607131701669,7.53194554871688e-07,1.74892794236397e-06,"Up"
"TMEM38B",331.863599326875,0.731319509072965,0.149529367773432,7.60939663581681e-07,1.7666467279639e-06,"Up"
"NBAS",641.155453215683,-0.532753622319306,0.108399621803558,7.65286798362615e-07,1.77647241927257e-06,"Down"
"PIGG",882.537517425654,0.393686832710599,0.0798906610503533,7.67374104393462e-07,1.78105017050048e-06,"Not Significant"
"ENSG00000287620",4.8243100157768,6.53610282207398,2.20058833018475,7.72325600784279e-07,1.79227324056457e-06,"Up"
"FBXO31",557.2147682727,0.676120149017999,0.138250157588199,7.77767161932772e-07,1.80463002302509e-06,"Up"
"MED17",109.635339982197,0.757637248749873,0.15532343140555,7.78722141599102e-07,1.80657457650967e-06,"Up"
"PEX13",568.21064766898,0.430796452336299,0.0874979662833466,7.79973491474758e-07,1.80920599876305e-06,"Not Significant"
"MXD1",1550.29338826801,0.323023647653844,0.06551619588664,7.80769042801773e-07,1.8107795315047e-06,"Not Significant"
"TUBGCP6",425.937132741269,-1.09328023883651,0.22744831124663,7.82667542897663e-07,1.81491019513769e-06,"Down"
"CKMT1A",12.7305191485676,4.99860915499192,1.01185113156443,7.84659810439533e-07,1.81925702186378e-06,"Up"
"ST7L",215.500607116751,0.61541299099604,0.125542353839092,7.86167113575717e-07,1.82247830874371e-06,"Up"
"RASGRF1",10.122143299049,3.23568275272559,0.691727110691097,7.86374157363494e-07,1.82268484381852e-06,"Up"
"BEST3",6.34468110428377,6.97843231982143,2.75800331455313,7.89847429110364e-07,1.83046075615514e-06,"Up"
"ZNF502",72.2075774887065,-1.08331822087197,0.224687592360631,7.91746602235454e-07,1.83458693122574e-06,"Down"
"MSANTD7",575.681603782906,0.409073292415452,0.0831316271012593,7.98350167354003e-07,1.84961096493574e-06,"Not Significant"
"TSPYL4",678.378099509119,-0.391185627304059,0.079547983243511,8.07434286365213e-07,1.87037655931669e-06,"Not Significant"
"SLC12A9",786.149572355742,0.777679045842581,0.159791355235758,8.09563514673975e-07,1.87502772665721e-06,"Up"
"MGA",496.346680604015,-0.555908663452389,0.11346529877166,8.1329311891094e-07,1.88338357058755e-06,"Down"
"SIDT2",908.473596712101,-0.705481577928007,0.144685963135252,8.14184340135086e-07,1.88516490981533e-06,"Down"
"BTBD10",1074.34368598859,0.567603362191365,0.115837285882895,8.15677038395943e-07,1.88833816843933e-06,"Up"
"TSEN2",74.4126151859171,0.891546300167898,0.183837649660865,8.18300117812914e-07,1.89412698031201e-06,"Up"
"CMC2",256.291869152933,0.631952093102781,0.129249523460642,8.22791702415707e-07,1.90423845700613e-06,"Up"
"MMADHC",3073.59446706743,0.461063218104233,0.0939443195577451,8.30502047086372e-07,1.92179516825782e-06,"Not Significant"
"SLC16A11",37.8212227076495,-1.79360879473639,0.385726876200843,8.34122439655536e-07,1.92988382392529e-06,"Down"
"SMARCC2",1660.84374517715,-0.84444290249029,0.174296434222,8.3792134466472e-07,1.93838301483592e-06,"Down"
"FOXJ1",39.5562215262159,1.4973043903408,0.318733082462552,8.52479402927649e-07,1.97176533654258e-06,"Up"
"MRPL58",704.414761107488,0.446009989462327,0.0909429780348767,8.53058128589947e-07,1.97280862931764e-06,"Not Significant"
"RFT1",477.689658526131,0.390747075902222,0.0796288471763625,8.55519536038207e-07,1.97820490653874e-06,"Not Significant"
"ZNF227",379.848697141224,-0.540678080012515,0.110551345582398,8.5601806915612e-07,1.97906152343948e-06,"Down"
"ATP6V0E1",3501.32882357466,0.35427482964118,0.0721442107659332,8.56471366310922e-07,1.97981331691888e-06,"Not Significant"
"ENSG00000279483",120.753345704412,0.759198297786313,0.156340062854108,8.58997795713319e-07,1.98535640699341e-06,"Up"
"FAM171B",38.2126362302795,-1.51001789082839,0.321106564699869,8.65203916969879e-07,1.99940124554143e-06,"Down"
"SPCS3",6231.15270644196,-0.73766817377145,0.151870916619291,8.67964359816188e-07,2.00548045039467e-06,"Down"
