"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"ZXDC",460.481700259747,0.113033926169346,0.157864773902188,0.224833600503999,0.467074181463905,"Not Significant"
"MAFG",779.756754565137,0.109573041195087,0.139468712289107,0.225157132960648,0.467540603436835,"Not Significant"
"C19orf53",1499.625339918,-0.100296188482848,0.124137404763668,0.225180455681762,0.467540603436835,"Not Significant"
"POLR2E",2821.15945567271,0.107248071954002,0.126417824984366,0.225201280163799,0.467540603436835,"Not Significant"
"FARS2",329.435814760312,-0.106328560788974,0.124692667784711,0.225215806697693,0.467540603436835,"Not Significant"
"LINC02611",72.9336521705875,-0.0867772759554344,0.170854141460499,0.225368571418494,0.467751581585259,"Not Significant"
"MTURN",118.192866326249,-0.1014290257409,0.163024154354141,0.225396314397956,0.467751581585259,"Not Significant"
"SART1",1684.9053596411,0.107551707316628,0.155450099187401,0.225469255021846,0.467791041944295,"Not Significant"
"TBC1D1",2473.14693432479,0.0989457611988326,0.103398240821097,0.225498741512892,0.467791041944295,"Not Significant"
"ATP5F1D",2363.11611770128,0.112103765745038,0.15631815471213,0.225533657490512,0.467791041944295,"Not Significant"
"GRAMD2B",230.434897548616,-0.1067774694557,0.148896353499195,0.225639388389813,0.46792850958265,"Not Significant"
"RPUSD3",715.741163544553,-0.104869693093494,0.121711077839632,0.22572633711997,0.468026985706791,"Not Significant"
"SCAF4",584.939235870952,0.105043082267253,0.15820538681171,0.22577061798815,0.468036974189733,"Not Significant"
"CEP43",96.8617647360714,0.0973600845584544,0.167527402232495,0.22586565664357,0.468152164941059,"Not Significant"
"WDR7",758.286481376205,-0.103107556485043,0.107918807668347,0.226027409934348,0.468325083628884,"Not Significant"
"WIZ",396.680007473662,0.0865226910337876,0.171291804016364,0.226028058911613,0.468325083628884,"Not Significant"
"BSG",13277.0601513733,0.10780983187968,0.130745490121253,0.226099627224584,0.468391542163068,"Not Significant"
"HSBP1",551.868245852294,-0.103587695209812,0.164038451868376,0.226180564337553,0.468477382648163,"Not Significant"
"TFRC",6538.87268221776,-0.108953416128445,0.136602197702667,0.226237266279053,0.468513004726658,"Not Significant"
"RAP2A",1764.73648330218,-0.107920380219782,0.132849922084362,0.226292701793108,0.468545992190339,"Not Significant"
"CENPL",680.103565119514,-0.105734225787622,0.137008468402375,0.226440763002919,0.468725380955977,"Not Significant"
"SNX9",699.397623128711,0.100213612603583,0.104919735866756,0.226472701703378,0.468725380955977,"Not Significant"
"RASGRP1",1626.00232726379,-0.107765223870106,0.144610419865521,0.226498102555641,0.468725380955977,"Not Significant"
"ABCC10",560.895165735257,0.106814381511001,0.152551975847621,0.226588278185107,0.468725380955977,"Not Significant"
"FAM3A",729.243846589482,0.110260993448069,0.132206300921453,0.226618589157295,0.468725380955977,"Not Significant"
"FSD1L",200.366990841046,-0.106774799873251,0.154016928402704,0.226642428591422,0.468725380955977,"Not Significant"
"TKTL1",137.909101770785,-0.107171092965915,0.155257091492894,0.226687870183589,0.468725380955977,"Not Significant"
"FUOM",361.874037822571,-0.107362044694088,0.149414269283227,0.226695513082925,0.468725380955977,"Not Significant"
"HNRNPLL",3615.74441668709,-0.0929200814577929,0.092788389567841,0.226819219127022,0.46889941412698,"Not Significant"
"PGGHG",299.16134179672,0.0923040746102333,0.168588671410449,0.226998942940425,0.469189171013147,"Not Significant"
"PCBP4",328.471154890282,0.0998502063139639,0.163852062915514,0.227111610280466,0.469340250553464,"Not Significant"
"HADHB",1440.14250144897,-0.105762646408805,0.123394353286219,0.22729667563804,0.469640866388005,"Not Significant"
"DPP9",1662.67774263381,0.107958637236184,0.145644832200455,0.22733867631961,0.469645828453331,"Not Significant"
"MED15",1614.0269471319,0.101207448396725,0.16287795832974,0.22747212902725,0.469839681341551,"Not Significant"
"GTF2H3",895.013219194317,-0.108390430073845,0.142195753537693,0.227673066140332,0.470172830301992,"Not Significant"
"PIGL",120.037420808778,-0.102708245602167,0.158633652880845,0.227721635404936,0.470191259732336,"Not Significant"
"HNRNPA3P6",99.1101843580241,0.0958104930892124,0.166963333467999,0.227929618064801,0.470434749413214,"Not Significant"
"PPP1R9A",77.6550134159086,0.0862419606094571,0.170008385048116,0.227949726955948,0.470434749413214,"Not Significant"
"ACSS1",1285.26899947035,-0.106606375005328,0.117169317483647,0.227958558590029,0.470434749413214,"Not Significant"
"ENSG00000280433",56.2771766313301,0.0767138251840958,0.170925318871618,0.22802096311356,0.470481667106266,"Not Significant"
"VDAC2P5",55.909700844536,0.093826338437105,0.168767649001808,0.228176445472213,0.470646275682179,"Not Significant"
"TFE3",1344.92468954788,0.112233482254936,0.137019895489121,0.228180108361933,0.470646275682179,"Not Significant"
"NET1",1523.76360260692,0.0980668451736688,0.0963467666570613,0.22825685052664,0.470722699921049,"Not Significant"
"DDX52",1292.37564885048,-0.105830766012978,0.142398169352309,0.228328657545764,0.470788921852011,"Not Significant"
"DUS4L",72.5892408117346,0.0925962470664947,0.170271375389989,0.228622089351854,0.471238869447188,"Not Significant"
"DUS3L",369.95620039579,0.102467707841499,0.160643074362017,0.228653267818763,0.471238869447188,"Not Significant"
"STARD4",2811.50029531635,-0.103215095180048,0.160110707439807,0.228666078724162,0.471238869447188,"Not Significant"
"MAP3K4-AS1",65.5088520780291,0.089761399743974,0.16982759576138,0.228751551885927,0.471333114205541,"Not Significant"
"ZNF449",66.399206129684,-0.0926840763124097,0.171123177278458,0.228814004042346,0.471379900632661,"Not Significant"
"CSK",5142.54635488618,0.106713460265129,0.128543358335834,0.228886507524609,0.471447373956559,"Not Significant"
"E2F7",299.620426288089,0.107568028666855,0.140661545577671,0.229084097799319,0.471772425750985,"Not Significant"
"MCM2",4402.87001810281,0.104154974592451,0.118561539155432,0.229379832352544,0.472299446475898,"Not Significant"
"TYMS",6319.71581593066,-0.0770768880555769,0.075000844860593,0.229460139563498,0.472326663775213,"Not Significant"
"RAD17",520.411942164581,-0.107141125446791,0.145516560291246,0.229472701237165,0.472326663775213,"Not Significant"
"TRIOBP",1189.19147244817,0.108906090670772,0.146996683521909,0.229560924876648,0.472426265666674,"Not Significant"
"LCMT1",808.354312492449,-0.100309702668996,0.10541171701392,0.229892715605963,0.473026996371742,"Not Significant"
"STRBP",612.140492316531,0.104467238596991,0.129524560624985,0.230096099316404,0.47336335436124,"Not Significant"
"KTI12",111.90915218821,-0.101893900971818,0.161275098860747,0.230275124002016,0.473566933327624,"Not Significant"
"INTS2",306.572162560547,-0.107121961522227,0.144875237247055,0.230305622893998,0.473566933327624,"Not Significant"
"TESK1",550.637222996224,0.0990214442467666,0.164567614939042,0.230329196511145,0.473566933327624,"Not Significant"
"BRAT1",876.894984240977,0.099541587304808,0.162511081667381,0.23035477557901,0.473566933327624,"Not Significant"
"GMDS-DT",105.657136290171,-0.100182185625629,0.158692841960495,0.230433784505111,0.473647258965444,"Not Significant"
"KIF1B",550.723970403287,0.104046556365378,0.157650807990416,0.230474162789167,0.473648166813293,"Not Significant"
"CHMP4C",525.393320771652,0.105596431512422,0.132714485922334,0.230585515418969,0.473703740602148,"Not Significant"
"PRKCE",275.248617490915,0.106431121294644,0.143163633414492,0.23060783655923,0.473703740602148,"Not Significant"
"GAL3ST1",52.7754266598976,0.0747865645229717,0.17078769662265,0.23064548373517,0.473703740602148,"Not Significant"
"ATP13A1",785.080803299339,0.0958987556746929,0.169308979752767,0.230692738362186,0.473703740602148,"Not Significant"
"AGR2",407.929493690281,-0.105084665386412,0.15383901202637,0.230700911106072,0.473703740602148,"Not Significant"
"ZNF615",148.85321656576,-0.106367883401218,0.160892554654235,0.230741328957872,0.47370471896146,"Not Significant"
"THAP5",694.232373921481,-0.102562258467652,0.168308877985097,0.230908645098981,0.473945937742034,"Not Significant"
"FAM120A",3407.36528508229,0.107358641968244,0.117198551610801,0.230941073619696,0.473945937742034,"Not Significant"
"G6PD",4985.38738724281,0.107153704145975,0.137353780938011,0.23097871164831,0.473945937742034,"Not Significant"
"SAMD8",381.902554566049,-0.107978265436982,0.13526203005944,0.231205813944103,0.474329865659412,"Not Significant"
"MDH2",5358.83788879934,0.102360272980524,0.114577799431063,0.231322364573895,0.474486897932617,"Not Significant"
"PCBD2",277.980837015815,-0.10677211375591,0.146083705882164,0.231453450342642,0.474673685122556,"Not Significant"
"TARS3",87.5059745108243,-0.0984908785516925,0.164295848240214,0.231558374502296,0.474806763761624,"Not Significant"
"PMM2",1183.15467790377,0.0926816949093731,0.086173582768199,0.231661659018302,0.474855091489001,"Not Significant"
"C18orf21",196.026569328106,-0.106560507555512,0.164254439169104,0.231662020181733,0.474855091489001,"Not Significant"
"SUCO",1021.63573526857,-0.106623973156853,0.147321669532569,0.232020753219661,0.475508231067078,"Not Significant"
"LYSET",85.1609502476773,-0.0990897614703867,0.163800140621507,0.232171585742612,0.475735142865821,"Not Significant"
"PXMP4",183.298597562658,-0.10637325131842,0.148132511397632,0.232228029555665,0.475768600886196,"Not Significant"
"CPLANE1",75.5490816946771,-0.0898884405861944,0.169291050845374,0.232271790391334,0.475776068055478,"Not Significant"
"UEVLD",1247.88953665519,-0.105540630705134,0.151696544363664,0.232470875695794,0.476101638016252,"Not Significant"
"GOLT1A",153.377050997579,0.102814273516162,0.15597576593471,0.232575383703445,0.476233434171764,"Not Significant"
"GPR68",1161.0339409132,-0.106922658243835,0.137192230565913,0.232622766437212,0.476248232339951,"Not Significant"
"SRSF2",4612.4924641583,0.0903413907607129,0.0840451836991445,0.232748261585004,0.476362058457842,"Not Significant"
"SDF4",5043.66107661603,0.106623042757773,0.142475675462854,0.232758695511231,0.476362058457842,"Not Significant"
"TTI2",479.074732861162,-0.103562320545261,0.118981438223842,0.23294959478796,0.476589319831234,"Not Significant"
"CTDSP1",2511.34328281333,0.101938060909445,0.119591269777138,0.232980644751441,0.476589319831234,"Not Significant"
"ZNF558",144.409493945056,-0.0999326797512268,0.160355656282303,0.23299029311817,0.476589319831234,"Not Significant"
"FUNDC1",419.269719016685,-0.104639611083209,0.147958750997388,0.233113916987262,0.476759968178812,"Not Significant"
"CMTR2",1787.46230604469,-0.106490738228317,0.145796552002933,0.233189866830463,0.476831749584214,"Not Significant"
"USP30-AS1",765.144348958053,-0.103199843615954,0.11578994081158,0.233234400754652,0.476831749584214,"Not Significant"
"MITD1",773.248283427145,-0.106911248189945,0.138918700652004,0.233269629939933,0.476831749584214,"Not Significant"
"ANAPC1",584.248146476981,0.105410632346735,0.111808659164719,0.233314528589922,0.476841342249953,"Not Significant"
"VCPKMT",161.193802594881,-0.0943808985101672,0.167088364418854,0.233401440407672,0.476936782087353,"Not Significant"
"WDTC1",1573.40939641489,0.104853756212088,0.134221001992193,0.233664121925064,0.4773912981966,"Not Significant"
"ZKSCAN2",59.6667107531356,0.089170172805694,0.169447979239139,0.23423853747845,0.47848244135281,"Not Significant"
"TWNK",366.771467838723,0.104490003004931,0.125183313943964,0.234335597537248,0.478598275665879,"Not Significant"
"TSPAN3",4171.50357954608,0.0833558534625434,0.0808668545248733,0.234768270928935,0.479350363014274,"Not Significant"
"PPDPF",9022.91399189995,0.112028961540108,0.121933521747241,0.23481808700862,0.479350363014274,"Not Significant"
"SFSWAP",381.877756077846,0.102019400495741,0.157839056556177,0.234886058109711,0.479350363014274,"Not Significant"
"ZNFX1",11153.8983373432,0.105212549976719,0.128853800541533,0.234910620778697,0.479350363014274,"Not Significant"
"ZNF283",85.2128892800817,-0.0889239077484675,0.167817834827773,0.234918956119087,0.479350363014274,"Not Significant"
"RSAD1",397.102057754987,-0.108678010670061,0.130820465360096,0.234946345716861,0.479350363014274,"Not Significant"
"NUP107",1339.9393535289,-0.105604938370612,0.120748214596517,0.235034423838694,0.479414266888842,"Not Significant"
"MPDU1-AS1",91.6852511997763,-0.0902584542224888,0.168318902075483,0.2350585128127,0.479414266888842,"Not Significant"
"JAZF1",281.053455670755,-0.10613434526391,0.139768761459313,0.235182422434198,0.479584513423243,"Not Significant"
"NPC2",896.01795672567,-0.106138229212262,0.131679326245943,0.235305882781673,0.47975378542043,"Not Significant"
"G6PC3",1476.77038526977,0.106577623168577,0.126436756726176,0.23554728660899,0.480163427154112,"Not Significant"
"DTL",1415.44502510953,-0.102818759165834,0.125530498134986,0.235664577089693,0.480188187478095,"Not Significant"
"HLA-DQB2",65.237108251713,0.0820779362988423,0.170482360039475,0.235719165056739,0.480188187478095,"Not Significant"
"EIF5",2743.92604632417,-0.106103306625203,0.141623283886474,0.235720084337961,0.480188187478095,"Not Significant"
"BICDL1",377.877049241332,0.100985841319353,0.157963725920696,0.23572138511783,0.480188187478095,"Not Significant"
"RPL7AP30",139.580332824536,0.0884050270908959,0.169152874580968,0.235884280266763,0.480408181119512,"Not Significant"
"PNKP",1270.57909460794,0.107686706619242,0.139820628694373,0.23591039180776,0.480408181119512,"Not Significant"
"F12",227.065307357671,0.098996579120054,0.161372492639775,0.236036430557552,0.480582328997866,"Not Significant"
"RPL10AP2",85.3926700115396,0.078776053040411,0.17066509811458,0.236271304123694,0.480977972349298,"Not Significant"
"ASTN2",115.016021627986,-0.100876915506526,0.160339524169309,0.236446437624035,0.481206833573327,"Not Significant"
"PDIA6",12603.9057227164,-0.084615089776746,0.0829703135197163,0.236464875722205,0.481206833573327,"Not Significant"
"KIAA1143",578.947371054828,-0.104341498748929,0.124768357989769,0.236566541475615,0.481331134311339,"Not Significant"
"APBB1IP",998.041934512135,-0.109453379799666,0.138326442574382,0.236854543662369,0.481696390779736,"Not Significant"
"LENG9",241.982173980397,0.0844165050756737,0.169259019171734,0.236882126241384,0.481696390779736,"Not Significant"
"CYB5B",4984.80248140831,-0.100146907782928,0.111589095008496,0.236897229534813,0.481696390779736,"Not Significant"
"ZNF655",1221.78063250446,-0.0967703234895125,0.108891544398833,0.236908520018398,0.481696390779736,"Not Significant"
"SLC35C1",1133.21518633261,0.103909235425153,0.12371472283496,0.237200082033711,0.482166179195854,"Not Significant"
"EXO5",280.8182859837,-0.104189707067169,0.143922920243334,0.237220881585818,0.482166179195854,"Not Significant"
"RAI1",353.449282937055,0.0801591336611599,0.169729518604711,0.237271039276779,0.482185491059391,"Not Significant"
"COPZ2",166.511210167663,0.102406120855891,0.154414326928046,0.237322977638608,0.482208414389908,"Not Significant"
"XPC",1337.76125287898,-0.108826003835363,0.117465868447721,0.23745114895014,0.482386198449583,"Not Significant"
"ZNF670",80.281100714442,-0.074021322745438,0.170450626295012,0.237508503312173,0.482420080370333,"Not Significant"
"DNAJB14",1639.13526268897,-0.100385229753761,0.159695002058813,0.237605320224254,0.482446590654677,"Not Significant"
"SENP2",750.803258242734,-0.105410403445556,0.116751022705622,0.237636642205934,0.482446590654677,"Not Significant"
"YWHAG",6510.62222662584,0.099978633192061,0.112005837136222,0.237643590438838,0.482446590654677,"Not Significant"
"UBE2V2",1552.52893564645,-0.10390831880076,0.151601785095581,0.237807205074972,0.482566405648909,"Not Significant"
"IGFL4",196.354639191269,0.0967802991811015,0.163887764859318,0.237866002206356,0.482566405648909,"Not Significant"
"LRBA",1836.7934513801,0.0938814645286138,0.0986012552916208,0.237881782574352,0.482566405648909,"Not Significant"
"ORAI2",1651.72573211204,0.104155170201085,0.145316962791855,0.237912042597876,0.482566405648909,"Not Significant"
"ARHGEF35",157.469856531058,0.100398032923689,0.161776082479533,0.237913766998663,0.482566405648909,"Not Significant"
"TTC33",583.533473312618,-0.097077906563421,0.163250854957525,0.237967544696144,0.482566405648909,"Not Significant"
"TGM5",53.4185723115306,-0.0885945362885809,0.169395478940089,0.238008596064945,0.482566405648909,"Not Significant"
"ENSG00000277969",67.4338327986783,-0.0858853435091374,0.169571004873631,0.238028117457514,0.482566405648909,"Not Significant"
"CDK5R1",121.228986916488,0.0967739812032984,0.162607527472078,0.238122796882447,0.482658445001287,"Not Significant"
"ERC1",209.425151938321,0.0849529130178105,0.169289272637448,0.238171308595018,0.482658445001287,"Not Significant"
"STAM2",740.212240436105,-0.105694585756636,0.136393694542864,0.238195605277617,0.482658445001287,"Not Significant"
"HECA",811.704998521413,-0.103966259949577,0.131495839300389,0.238447757004803,0.48303412809431,"Not Significant"
"MT1F",162.863854668328,-0.102808583047491,0.15633415483437,0.238462463743017,0.48303412809431,"Not Significant"
"TP73",147.691361012726,0.0780420072710607,0.171742650562324,0.238817135536702,0.483578246933742,"Not Significant"
"C14orf93",246.904355966632,-0.10255598413203,0.14087990242229,0.238837823813278,0.483578246933742,"Not Significant"
"TMSB4XP4",302.85940550114,-0.0979571754728734,0.16147002710058,0.238854796759508,0.483578246933742,"Not Significant"
"PCM1",545.733599627721,-0.0910619516943644,0.161577819587701,0.238895336873266,0.483578246933742,"Not Significant"
"HDGFL3",1693.18506021616,-0.0925528335568826,0.0995566043634035,0.238961244155822,0.483578246933742,"Not Significant"
"UROD",1107.55097611775,-0.105676912783728,0.13460564293674,0.238975725571557,0.483578246933742,"Not Significant"
"PHRF1",985.179304642573,0.0861215154590455,0.168897201191282,0.239016982484092,0.483579224200159,"Not Significant"
"ACSL4",2300.37647045735,-0.105075098617434,0.142257868932679,0.239207495566054,0.483784719690553,"Not Significant"
"PSMA5",9497.87393094418,-0.10272703628064,0.121209929281903,0.239213311765551,0.483784719690553,"Not Significant"
"CRYBB2P1_ENSG00000291087",57.784770885867,-0.0882334134978391,0.168089119668507,0.239240925884072,0.483784719690553,"Not Significant"
"ARHGAP27",1995.94642784552,0.104176623383596,0.147105265161532,0.239417676145975,0.484011198955132,"Not Significant"
"CEACAM21",228.094741069773,-0.103717673751459,0.130187986526677,0.23943454504804,0.484011198955132,"Not Significant"
"MRPS35",2124.86974213109,-0.108459887530546,0.136509389046422,0.239643128619502,0.484122999326447,"Not Significant"
"TAOK3",825.190458128347,-0.103293474433636,0.122577310645656,0.239645630640512,0.484122999326447,"Not Significant"
"CUL1",2165.31121122062,-0.0844527702090219,0.0871395844718651,0.239657472975912,0.484122999326447,"Not Significant"
"CYP27B1",85.0675988949898,-0.0862614453274302,0.16896474205099,0.239704971226104,0.484122999326447,"Not Significant"
"RNF14",987.422243463746,-0.104916257453981,0.143945170226818,0.239745045202404,0.484122999326447,"Not Significant"
"MRFAP1L1",2289.80340605317,-0.0881754774972809,0.097181249635993,0.239783258212771,0.484122999326447,"Not Significant"
"UBXN8",148.623039099701,-0.102681563858522,0.150796185767382,0.239833166896734,0.484122999326447,"Not Significant"
"ARHGAP19",522.857766024407,-0.0987219137087641,0.116537063795316,0.239873763236934,0.484122999326447,"Not Significant"
"NSD2",1452.22320281871,0.10595556711681,0.144031685971272,0.239890457566776,0.484122999326447,"Not Significant"
"IRF2BPL",524.629903169367,0.0976722462327347,0.160212682775024,0.239898049497599,0.484122999326447,"Not Significant"
"COA7",512.802536707679,0.10386639852597,0.119893800772195,0.240051466678715,0.484275863013506,"Not Significant"
"NDUFS3",1684.36240824777,-0.103930013301381,0.127699663710249,0.240070226118789,0.484275863013506,"Not Significant"
"GSE1",767.366421858137,0.0962209216618977,0.160756029472316,0.2401617653341,0.484275863013506,"Not Significant"
"GPBP1",4542.46897528432,-0.104925534581957,0.140268266624888,0.240173575886235,0.484275863013506,"Not Significant"
"UBR2",1641.235147623,-0.0950730553594005,0.110101337471167,0.240177961740763,0.484275863013506,"Not Significant"
"MPRIP",962.14559782581,0.0993632276609523,0.159206017032621,0.240287502325168,0.484334870053614,"Not Significant"
"CDK19",586.354238618136,-0.099381500588259,0.131539029148928,0.240336534446469,0.484334870053614,"Not Significant"
"RPP30",850.21609790768,-0.104479904172647,0.13179443280605,0.240346916459882,0.484334870053614,"Not Significant"
"DGKZ",3205.91402583455,0.101560647487422,0.154806488145631,0.240445120900834,0.484334870053614,"Not Significant"
"NCAPD3",1233.47309500728,0.0840663652633063,0.0803356456705036,0.240466869905641,0.484334870053614,"Not Significant"
"ZCCHC8",701.292551101236,-0.0951866009219909,0.106200370185514,0.240491296659942,0.484334870053614,"Not Significant"
"MIEN1",1279.18825668773,-0.101737776959375,0.129625685061976,0.240506674132435,0.484334870053614,"Not Significant"
"PPP4R2",1732.21218465539,-0.100793798391603,0.158182669920467,0.240591705920853,0.484334870053614,"Not Significant"
"SYAP1",1480.00962353307,0.100125730162811,0.115291767602198,0.240633765186803,0.484334870053614,"Not Significant"
"RASSF5",3068.62757929712,-0.0993745395252101,0.116617185832914,0.240706004795623,0.484334870053614,"Not Significant"
"METTL4",669.682946570575,-0.104039394230777,0.146717605714238,0.240707870851759,0.484334870053614,"Not Significant"
"MSH2",1415.53416134081,-0.104582899386391,0.14017239782181,0.240748953771733,0.484334870053614,"Not Significant"
"HMBS",928.877862231926,0.108931116326315,0.141784096936159,0.240754382190657,0.484334870053614,"Not Significant"
"PIAS3",556.050185411753,0.101020937538365,0.110773815331733,0.240790572604922,0.484334870053614,"Not Significant"
"POLR2B",2472.81690901635,-0.0969273791004892,0.105899488548416,0.240819791627838,0.484334870053614,"Not Significant"
"CCNB1",2855.18252692658,-0.0939969328376439,0.104141764993245,0.240929557474841,0.484473474339032,"Not Significant"
"ENSG00000213087",75.6500565928604,-0.0909608435969769,0.168199054570811,0.241109011728566,0.484752140888421,"Not Significant"
"PEX13",682.825885097327,-0.0978451695922088,0.112901360521597,0.241173751598729,0.484800117620496,"Not Significant"
"SGF29",473.718068550339,0.0991353040299252,0.116338152387397,0.241295613735496,0.48488817591258,"Not Significant"
"DIDO1",1589.43402636725,0.102871019954961,0.147075520883172,0.241299326664085,0.48488817591258,"Not Significant"
"NOP58",1485.30230951488,-0.104225715604375,0.113898510013644,0.241420262778586,0.485049011782828,"Not Significant"
"ARHGAP33",65.5549851946292,0.0727733041900812,0.170005638309885,0.241561829575001,0.485095106868796,"Not Significant"
"ASB2",2496.76003841873,-0.101096971868654,0.132601003118188,0.241606168402792,0.485095106868796,"Not Significant"
"ALG2",1102.07060500386,-0.0916273486776594,0.0987831777869822,0.241654024717581,0.485095106868796,"Not Significant"
"JOSD1",1976.2809050922,-0.0701764695078194,0.0676380750647913,0.241655038703131,0.485095106868796,"Not Significant"
"POLR3C",709.63406868334,-0.0913324998353089,0.0956107566276227,0.24165581404638,0.485095106868796,"Not Significant"
"TMEM116",161.000227598917,-0.102364601105235,0.153470157120476,0.241688616061359,0.485095106868796,"Not Significant"
"CTSD",5733.75339421639,0.101887432090888,0.152809371780574,0.241879056927362,0.485336031218873,"Not Significant"
"ENSG00000293050",65.2382650160131,0.0763151980718932,0.169667217251928,0.241890495829238,0.485336031218873,"Not Significant"
"ZSWIM9",160.181705591649,0.0769813282211884,0.169699942972103,0.242023856215129,0.48552004024495,"Not Significant"
"CHAMP1",672.587235815586,0.102396000961628,0.124336337671051,0.242070005522653,0.48552004024495,"Not Significant"
"OPA3",337.181337420089,0.101794103356286,0.153031759365475,0.24217671385886,0.48552004024495,"Not Significant"
"C1orf131",482.618919080393,-0.103184309723818,0.135957498728148,0.242181499117807,0.48552004024495,"Not Significant"
"TUSC2",722.307798661256,-0.101359768134993,0.145037648033868,0.24218689359942,0.48552004024495,"Not Significant"
"AREG",364.393137276301,0.103390821554784,0.12466324860107,0.242382837894976,0.485830734736253,"Not Significant"
"SP4",1900.1072414158,-0.104803247932606,0.148229534997556,0.242492489347993,0.485968388588577,"Not Significant"
"RPS7P10",293.318772796479,0.0942984674047012,0.16292753451178,0.242693964916916,0.486256917630405,"Not Significant"
"HERC6",4718.98695832648,-0.0907349887844468,0.0944352609883754,0.242718461414165,0.486256917630405,"Not Significant"
"CDC37",3120.84911216542,0.0953266182838614,0.103604011495557,0.242782713968437,0.486303493947925,"Not Significant"
"TRAPPC14",323.501981861861,0.0965449556771855,0.160843191683571,0.242948395218718,0.486504964306524,"Not Significant"
"ZNF354C",63.4488649003893,-0.0670426500384031,0.169579915611036,0.242965337570619,0.486504964306524,"Not Significant"
"NDUFS6",2405.80320023425,-0.101208098359483,0.121623879825477,0.243190169230451,0.486872958655157,"Not Significant"
"FLYWCH1",573.04606104878,0.0991632110775834,0.158627271227952,0.243313707532195,0.487038071110859,"Not Significant"
"ZBTB3",128.185435282981,0.0902531070603536,0.16474694680004,0.24353482422062,0.48739841634434,"Not Significant"
"THOP1",872.834505884804,0.108472240609034,0.134805036684727,0.243752546718214,0.487751848165686,"Not Significant"
"BCL2L14",435.388202654095,0.1014800327903,0.119235149860122,0.243807243144896,0.487778998599607,"Not Significant"
"MRFAP1L2",461.953476276189,0.0996338605527071,0.114769007550935,0.244374353499226,0.488752523396987,"Not Significant"
"NEDD9",2748.30658140422,-0.0813523458487284,0.0843586209168234,0.244376261698494,0.488752523396987,"Not Significant"
"MYOM3",53.7885842954822,0.0767893361264397,0.169283288785209,0.244620654526116,0.489093118378601,"Not Significant"
"SSR1",4924.44224651275,-0.103619669533754,0.134522614831349,0.244629036949567,0.489093118378601,"Not Significant"
"ERO1B",155.761401992554,-0.095386974803561,0.161705282583551,0.244798914242747,0.489269843864272,"Not Significant"
"HOOK1",209.382165812977,0.0939409586140895,0.163605824596451,0.244799937056542,0.489269843864272,"Not Significant"
"OAS3",28870.3150128894,0.103117021392691,0.143333361298396,0.244859093407131,0.48930561883885,"Not Significant"
"ZNF613",157.415426648902,-0.101047991722716,0.151520343386614,0.245105536109767,0.489715575852734,"Not Significant"
"NSA2",1997.55620315272,-0.0996479919318854,0.115519630059345,0.245259539237224,0.489940733594993,"Not Significant"
"PIP4K2A",2901.21692614208,-0.101736478196524,0.1301185249802,0.245385656400683,0.490110118712042,"Not Significant"
"TEX261",1341.01547755448,0.0742439140074703,0.0786687460948865,0.245455872903715,0.490167814891069,"Not Significant"
"ENSG00000257027",204.419759873705,-0.0995372314996914,0.154765214762832,0.245594840118165,0.490362761582733,"Not Significant"
"PDXP",51.1328376150471,0.0691958741669961,0.169307747586956,0.245726541826804,0.490543138539958,"Not Significant"
"MREG",152.647059072367,-0.0988724822867447,0.153533561250411,0.245806293954031,0.490619765448471,"Not Significant"
"SPTLC2",5817.04215614571,-0.0936237467880571,0.10107588616939,0.245903952731342,0.490732101530156,"Not Significant"
"RPSAP15",453.61099626404,0.0980636476441062,0.156124479547609,0.246001529533804,0.490844236250155,"Not Significant"
"CES2",599.123845632814,0.102518052244266,0.138177048387802,0.246243609242509,0.49124460985974,"Not Significant"
"CTSA",2893.9578460521,0.12010505581871,0.12395058322093,0.246363908800966,0.491355177044832,"Not Significant"
"RASGRP3",2000.20833020059,-0.0994886804928914,0.115751211458693,0.246399491801801,0.491355177044832,"Not Significant"
"ITGAL",14712.1280120473,-0.103197251460035,0.141517601635602,0.246423321506126,0.491355177044832,"Not Significant"
"SURF2",512.226330158866,0.103677065581522,0.150334320028264,0.246627540260974,0.491642451001792,"Not Significant"
"CMPK1",5028.08217879107,-0.101387080319906,0.133759187258149,0.246650302146767,0.491642451001792,"Not Significant"
"ATP7A",413.162849046127,-0.103290920123795,0.13606053731702,0.246719589057795,0.491697920723483,"Not Significant"
"NSMCE4A",847.431137305974,-0.0906744823200105,0.0993935847457456,0.246782850710253,0.491735201165245,"Not Significant"
"MTLN",314.570153756506,-0.102212330389864,0.147461851664064,0.246821218595,0.491735201165245,"Not Significant"
"UNG",1472.48309980216,-0.0813565532718106,0.0874454164098994,0.246955813614264,0.491920717075105,"Not Significant"
"ANKMY1",141.012263409723,0.0885062315707341,0.165283467221819,0.247094061642023,0.49200427074694,"Not Significant"
"ENSG00000279865",455.825763571312,0.0928680295389995,0.171076198896223,0.247095725146015,0.49200427074694,"Not Significant"
"RPTOR",510.336926308932,0.092757718278569,0.163295361757502,0.247122212549707,0.49200427074694,"Not Significant"
"MED8",1137.30059458867,-0.0935266288330304,0.101479945021582,0.247251145011406,0.492110154320715,"Not Significant"
"BMPR2",1436.15207949607,0.10278539355342,0.145352394001145,0.247258381922187,0.492110154320715,"Not Significant"
