"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"CCL5",96081.3493851509,-0.818392653483446,0.0613066219658927,2.46562530124411e-41,2.64232844783327e-39,"Down"
"PADI2",157.795264965577,-2.36526191600446,0.178870290092222,4.5605803877332e-41,4.85371562368957e-39,"Down"
"SERINC5",800.563456224738,-1.18106070732427,0.0891285732401986,4.73203062544724e-41,5.0016915487604e-39,"Down"
"TRNP1",1958.60283892782,-1.64211493165625,0.12494794887466,1.52726234029325e-40,1.60331377111601e-38,"Down"
"ACAA2",2270.97578290642,1.04496577728259,0.0792749715145037,1.57305297406658e-40,1.64022658755375e-38,"Up"
"LIF",958.591680035023,1.33399980722054,0.101529525869052,1.95731260203444e-40,2.0271978573554e-38,"Up"
"SBSPON",165.757958455822,-2.40734309701752,0.183894662912938,2.14194481312156e-40,2.20363282373946e-38,"Down"
"GPRIN3",543.036536535485,1.80160165685863,0.137416122304385,2.27637041209752e-40,2.32642041056218e-38,"Up"
"RHPN2",937.671838693718,-0.991565411674163,0.075320169244239,2.50887591279971e-40,2.54029943980151e-38,"Down"
"TXK",1547.32468526524,1.38371962312074,0.105332877034862,2.51857059544862e-40,2.54029943980151e-38,"Up"
"TNFRSF1B",4117.15164247366,1.6283152155332,0.124588303203585,4.15343478712211e-40,4.16206530096548e-38,"Up"
"CD83",513.927091023929,1.26026328785322,0.096189430098271,4.27673854507825e-40,4.25797607920307e-38,"Up"
"TMEM45B",1238.84789577462,-1.0061331281442,0.076776296513131,6.62647357297113e-40,6.55511154987759e-38,"Down"
"GINS2",946.12472507614,1.29243094492546,0.0991425291117125,8.59325940303817e-40,8.44657191768695e-38,"Up"
"RNF157",1229.92298274417,1.45427023283547,0.111654800176143,1.00550036024926e-39,9.82081111352318e-38,"Up"
"AARS1",2851.14877121423,0.960868794745651,0.0735919623468991,1.08619167522e-39,1.05422075043994e-37,"Up"
"LAT2",2866.28984698479,0.952644880632995,0.0733927424441866,1.27860638053478e-39,1.2332158540258e-37,"Up"
"YPEL3",1001.61645064196,-1.4859099952884,0.114759037299186,2.09793974234723e-39,2.01089478906226e-37,"Down"
