celltype	feature	comparison	group1	group2	pval	logFC	pct.1	pct.2	padj
iNK_c2-CREM	PID-TOLL-ENDOGENOUS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.643493846821993	0.182987400054832	0.851	0.861	1
iNK_c2-CREM	PID-AR-NONGENOMIC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.655279728566733	0.13261238046555	1	0.994	1
iNK_c2-CREM	PID-HIF1A-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.668342216382258	0.0765185967469506	0.905	0.945	1
iNK_c2-CREM	PID-NCADHERIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.673891139447801	0.245215534962732	0.946	0.958	1
iNK_c2-CREM	PID-RXR-VDR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.677717818350783	0.23827197863306	0.932	0.952	1
iNK_c2-CREM	PID-ATR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.696170741222623	0.275150013321705	0.932	0.977	1
iNK_c2-CREM	PID-PS1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.703946779055365	0.190123395389245	1	0.994	1
iNK_c2-CREM	PID-NFAT-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.727445332829058	0.0891887679953487	1	1	1
iNK_c2-CREM	PID-IL5-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.728853816060664	0.263210840917583	0.878	0.858	1
iNK_c2-CREM	PID-RANBP2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.732101107042619	0.0883348365969514	0.824	0.794	1
iNK_c2-CREM	PID-S1P-S1P3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.740138578542863	0.206635556101135	0.905	0.942	1
iNK_c2-CREM	PID-ERA-GENOMIC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.742815492181416	0.1960576109663	1	0.997	1
iNK_c2-CREM	PID-PI3KCI-AKT-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.745902050186353	0.117841927173312	1	0.99	1
iNK_c2-CREM	PID-E2F-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.7489928083031	0.278598603344866	1	1	1
iNK_c2-CREM	PID-ECADHERIN-STABILIZATION-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.753414747326388	0.287378324822928	1	0.984	1
iNK_c2-CREM	PID-INSULIN-GLUCOSE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.753851832004049	0.196351305497346	0.986	0.958	1
iNK_c2-CREM	PID-S1P-S1P1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.762663413630027	0.333608845599209	0.811	0.842	1
iNK_c2-CREM	PID-AVB3-OPN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.772075483969441	0.113099240929364	0.986	0.994	1
iNK_c2-CREM	PID-AR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.773859673013164	0.177860058226906	1	0.994	1
iNK_c2-CREM	PID-ALK2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.784744662792413	0.546643395629626	0.378	0.41	1
iNK_c2-CREM	PID-GMCSF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.787279067567687	0.203985244696046	0.986	0.987	1
iNK_c2-CREM	PID-ARF6-TRAFFICKING-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.792215881667634	0.177295635059374	0.986	0.997	1
iNK_c2-CREM	PID-CMYB-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.796710961486594	0.127072927338934	1	1	1
iNK_c2-CREM	PID-IGF1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.806169417646478	0.156893429063891	0.959	0.971	1
iNK_c2-CREM	PID-MTOR-4PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.814757241931304	0.190655694365744	1	1	1
iNK_c2-CREM	PID-HIV-NEF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.819284690711793	0.0787687349176931	1	0.997	1
iNK_c2-CREM	PID-ERBB1-DOWNSTREAM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.831993054674151	0.133604661415084	1	1	1
iNK_c2-CREM	PID-TRAIL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.834721531363452	0.132806551860792	0.973	0.984	1
iNK_c2-CREM	PID-FGF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.854336653829795	0.216820544503578	1	1	1
iNK_c2-CREM	PID-SHP2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.859827105546097	0.209086869912662	1	0.997	1
iNK_c2-CREM	PID-FAK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.883234290525901	0.147450416682835	1	1	1
iNK_c2-CREM	PID-LYMPH-ANGIOGENESIS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.896120412052499	0.22486016219966	0.946	0.942	1
iNK_c2-CREM	PID-MYC-ACTIV-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.897974743062042	0.106089051981284	1	1	1
iNK_c2-CREM	PID-PI3K-PLC-TRK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.900281168415684	0.21496826985189	1	0.994	1
iNK_c2-CREM	PID-AURORA-B-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.90397333732751	0.176096434196053	0.986	0.997	1
iNK_c2-CREM	PID-THROMBIN-PAR4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.919179009347977	0.124813189316963	0.878	0.9	1
iNK_c2-CREM	PID-HEDGEHOG-GLI-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.922463576698678	0.230256827808883	0.959	0.994	1
iNK_c2-CREM	PID-ECADHERIN-NASCENT-AJ-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.928019455930896	0.153571452158068	1	1	1
iNK_c2-CREM	PID-NEPHRIN-NEPH1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.93079855182313	0.141534144878162	0.959	0.994	1
iNK_c2-CREM	PID-WNT-SIGNALING-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.954593099171446	1.14439090853914	0.257	0.245	1
iNK_c2-CREM	PID-ERBB1-RECEPTOR-PROXIMAL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.960953371551651	0.266596683702291	0.959	0.977	1
iNK_c2-CREM	PID-S1P-S1P4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.96226773745618	0.185476072903573	0.838	0.839	1
iNK_c2-CREM	PID-REG-GR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.970710175131339	0.145476655821459	0.986	1	1
iNK_c2-CREM	PID-DNA-PK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.973853605423105	0.299310034458375	0.73	0.813	1
iNK_c2-CREM	PID-ARF-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.979055931106415	0.225504974553281	0.905	0.868	1
iNK_c2-CREM	PID-ARF6-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.986514584592473	0.261134674353124	0.973	0.958	1
mNK_c1-MKI67	PID-MYC-ACTIV-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	7.21356356178357e-40	0.19079356043748	1	1	1.41385845810958e-37
mNK_c1-MKI67	PID-TCR-CALCIUM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.91325358312115e-38	0.691600973079791	0.993	0.988	7.66997702291746e-36
mNK_c1-MKI67	PID-NFAT-TFPATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	6.9196019498878e-35	0.577471190875913	1	0.999	1.35624198217801e-32
mNK_c1-MKI67	PID-TCR-JNK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	9.8856043163302e-31	0.591678923691825	0.989	0.977	1.93757844600072e-28
mNK_c1-MKI67	PID-CXCR3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	6.42925408015317e-30	-0.279968769752706	1	1	1.26013379971002e-27
mNK_c1-MKI67	PID-ATF2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.11928819182339e-26	0.429888182081677	1	1	2.19380485597384e-24
mNK_c1-MKI67	PID-IL5-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.40180883052706e-26	0.821748404892289	0.95	0.848	6.66754530783303e-24
mNK_c1-MKI67	PID-IL3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	9.69521349101604e-26	0.409760991214594	1	0.999	1.90026184423914e-23
mNK_c1-MKI67	PID-INTEGRIN-CS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.31032937157396e-23	-0.404663321929696	0.978	0.997	4.52824556828495e-21
mNK_c1-MKI67	PID-TELOMERASE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.47726831329629e-22	0.212472067970833	1	1	8.77544589406072e-20
mNK_c1-MKI67	PID-SYNDECAN-1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	6.29345617296139e-21	-0.118850532996285	1	1	1.23351740990043e-18
mNK_c1-MKI67	PID-GLYPICAN-1PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.97400100280922e-20	-0.413863789390889	0.943	0.985	3.86904196550606e-18
mNK_c1-MKI67	PID-HIV-NEF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.01140914579793e-20	0.339651530840946	1	1	3.94236192576394e-18
mNK_c1-MKI67	PID-ARF6-DOWNSTREAM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.45230121136257e-20	0.231573798776067	1	0.998	8.72651037427063e-18
mNK_c1-MKI67	PID-IL2-STAT5-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.75826937941408e-19	0.242494078326428	1	1	5.40620798365159e-17
mNK_c1-MKI67	PID-RB-1PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.09764579069963e-18	0.307629011374865	1	1	4.11138574977127e-16
mNK_c1-MKI67	PID-TOLL-ENDOGENOUS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.25603846057013e-18	0.174951512262131	1	1	4.42183538271746e-16
mNK_c1-MKI67	PID-REG-GR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.93588961845526e-18	0.258240388440322	1	1	7.7143436521723e-16
mNK_c1-MKI67	PID-IL1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.24519055918424e-17	0.413884054297931	1	0.992	2.44057349600111e-15
mNK_c1-MKI67	PID-GMCSF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	5.28088175236565e-17	0.354608719754607	0.996	0.999	1.03505282346367e-14
mNK_c1-MKI67	PID-ERBB-NETWORK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	7.06259515632806e-17	0.132696864520393	0.996	0.994	1.3842686506403e-14
mNK_c1-MKI67	PID-IL2-1PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	9.2113416052871e-17	0.229447548630842	1	1	1.80542295463627e-14
mNK_c1-MKI67	PID-IL12-STAT4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.72250349685258e-16	0.225243521926427	0.996	1	5.33610685383106e-14
mNK_c1-MKI67	PID-CDC42-REG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.43066207643691e-15	0.362955374993574	0.996	0.993	2.80409766981635e-13
mNK_c1-MKI67	PID-IL2-PI3K-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	7.08659170636804e-15	0.167427152975756	1	1	1.38897197444813e-12
mNK_c1-MKI67	PID-P38-GAMMA-DELTA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	8.4917897384789e-14	-0.147279800311886	0.975	0.991	1.66439078874186e-11
mNK_c1-MKI67	PID-IL23-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.33016019931498e-13	0.379033882756121	1	0.991	2.60711399065735e-11
mNK_c1-MKI67	PID-UPA-UPAR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.83642116301679e-13	-0.147022262904961	1	0.999	3.59938547951291e-11
mNK_c1-MKI67	PID-CXCR4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.22778394863556e-13	-0.0837597938817152	1	1	4.3664565393257e-11
mNK_c1-MKI67	PID-P38-MKK3-6PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	8.45989728520339e-12	0.287430749532938	1	0.997	1.65813986789986e-09
mNK_c1-MKI67	PID-AR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.3942282318501e-11	0.18138262588633	1	1	6.6526873344262e-09
mNK_c1-MKI67	PID-INTEGRIN1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.14091785149915e-10	-0.106359201241415	0.989	0.993	4.19619898893833e-08
mNK_c1-MKI67	PID-IL12-2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	6.37430877853973e-10	0.132842780329037	1	1	1.24936452059379e-07
mNK_c1-MKI67	PID-ALK1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	8.41605032615666e-10	-0.121184668990252	0.996	1	1.64954586392671e-07
mNK_c1-MKI67	PID-HNF3A-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.84572460594117e-09	0.322021218848694	1	0.993	7.5376202276447e-07
mNK_c1-MKI67	PID-FRA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.49889231960522e-09	0.269377936230257	0.996	0.999	8.81782894642624e-07
mNK_c1-MKI67	PID-RHOA-REG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.82690503061822e-09	-0.0762156060702877	1	1	9.46073386001172e-07
mNK_c1-MKI67	PID-SYNDECAN-4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.86894583674403e-09	-0.0786240907562687	1	1	9.54313384001829e-07
mNK_c1-MKI67	PID-CASPASE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.09885558085126e-08	0.118221302311012	1	1	2.15375693846848e-06
mNK_c1-MKI67	PID-INTEGRIN-A4B1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.17099216358831e-08	-0.0919123308738641	1	0.999	2.2951446406331e-06
mNK_c1-MKI67	PID-NFKAPPAB-CANONICAL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.24036198477712e-08	0.209116219375558	1	1	2.43110949016315e-06
mNK_c1-MKI67	PID-LYMPH-ANGIOGENESIS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.34107090463914e-08	-0.25056571711255	0.953	0.972	2.62849897309271e-06
mNK_c1-MKI67	PID-TCR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.06383039462143e-08	-0.0957646864765382	1	1	4.045107573458e-06
mNK_c1-MKI67	PID-INTEGRIN2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.6630787685826e-08	-0.191885037306294	0.907	0.975	5.21963438642189e-06
mNK_c1-MKI67	PID-AP1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.85590862273345e-08	0.198045701999445	1	1	7.55758090055757e-06
mNK_c1-MKI67	PID-EPHRINB-REV-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	8.88350713460612e-08	-0.159122473245779	0.989	0.988	1.7411673983828e-05
mNK_c1-MKI67	PID-P75-NTR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	9.59695561394304e-08	0.172077534628528	1	1	1.88100330033283e-05
mNK_c1-MKI67	PID-NFAT-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.80343026152708e-07	0.13705889641742	1	1	3.53472331259308e-05
mNK_c1-MKI67	PID-PDGFRA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.85689207532904e-07	0.347817701516793	0.975	0.969	3.63950846764492e-05
mNK_c1-MKI67	PID-ALPHA-SYNUCLEIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.94995532162398e-07	-0.119204175964188	1	1	5.78191243038301e-05
mNK_c1-MKI67	PID-CMYB-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.78859120051746e-07	0.133898892917455	1	1	7.42563875301422e-05
mNK_c1-MKI67	PID-ERBB4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.78417160183312e-07	-0.139711125359272	0.978	0.99	9.37697633959292e-05
mNK_c1-MKI67	PID-ARF6-TRAFFICKING-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.83317969817701e-07	0.208036054385246	1	0.998	9.47303220842693e-05
mNK_c1-MKI67	PID-CD8-TCR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.47789498140837e-06	-0.06647319094838	1	1	0.00028966741635604
mNK_c1-MKI67	PID-S1P-S1P4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.6144101050071e-06	-0.126612638265746	0.996	0.998	0.000316424380581392
mNK_c1-MKI67	PID-CIRCADIAN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.62881727824095e-06	0.224706379069141	0.993	0.976	0.000319248186535225
mNK_c1-MKI67	PID-BMP-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.80200513728474e-06	0.254994237196382	0.996	0.996	0.000353193006907809
mNK_c1-MKI67	PID-IL6-7-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.90418729589035e-06	0.188947038022663	1	1	0.000373220709994508
mNK_c1-MKI67	PID-CD8-TCR-DOWNSTREAM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.99831342667562e-06	0.0891517890503066	1	1	0.000391669431628421
mNK_c1-MKI67	PID-ATR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.44487905579857e-06	-0.0890617163659706	1	1	0.00067519629493652
mNK_c1-MKI67	PID-EPHA-FWDPATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	6.17636681309108e-06	-0.0861380711719706	0.993	0.998	0.00121056789536585
mNK_c1-MKI67	PID-CERAMIDE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	7.13345423331932e-06	0.170816583315866	0.996	1	0.00139815702973059
mNK_c1-MKI67	PID-ERBB1-RECEPTOR-PROXIMAL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.03569185608066e-05	-0.122021898854439	0.971	0.991	0.00202995603791809
mNK_c1-MKI67	PID-CD40-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.04716331097688e-05	0.261046964321401	0.996	0.997	0.00205244008951469
mNK_c1-MKI67	PID-PI3KCI-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.2504689896992e-05	-0.044882160459911	1	1	0.00245091921981043
mNK_c1-MKI67	PID-AVB3-OPN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.47894880383586e-05	0.142764630124512	0.996	1	0.00289873965551828
mNK_c1-MKI67	PID-VEGFR1-2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.5182189956696e-05	-0.0448904399615127	1	1	0.00297570923151241
mNK_c1-MKI67	PID-SHP2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.82227096984627e-05	0.143614447050998	1	1	0.00357165110089869
mNK_c1-MKI67	PID-NETRIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.08345671100472e-05	-0.07620031403144	1	1	0.00408357515356925
mNK_c1-MKI67	PID-TNF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.25225869593577e-05	0.157313210579524	1	1	0.0044144270440341
mNK_c1-MKI67	PID-ECADHERIN-STABILIZATION-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.62967540294018e-05	0.18463459851244	1	1	0.00515416378976275
mNK_c1-MKI67	PID-LYSOPHOSPHOLIPID-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	5.77099212284954e-05	0.133668297125191	1	1	0.0113111445607851
mNK_c1-MKI67	PID-ILK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	6.69369456301917e-05	0.119963294171027	1	1	0.0131196413435176
mNK_c1-MKI67	PID-P38-ALPHA-BETA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	7.5310734998921e-05	-0.0925097395500583	1	0.998	0.0147609040597885
mNK_c1-MKI67	PID-S1P-META-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000113505696842366	-0.118296147477898	0.968	0.978	0.0222471165811038
mNK_c1-MKI67	PID-HDAC-CLASSI-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000137712224993164	0.129556314195475	0.996	1	0.0269915960986601
mNK_c1-MKI67	PID-AR-TF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000142410286782984	0.123726831691475	1	1	0.0279124162094649
mNK_c1-MKI67	PID-REELIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000159138750970358	-0.108552494712566	0.953	0.975	0.0311911951901902
mNK_c1-MKI67	PID-SMAD2-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00017387146827314	0.205279765939762	0.989	0.989	0.0340788077815355
mNK_c1-MKI67	PID-WNT-NONCANONICAL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000199026392350625	0.148696660723404	1	1	0.0390091729007224
mNK_c1-MKI67	PID-FOXM1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000204206345679134	-0.166581605309367	0.993	0.997	0.0400244437531102
mNK_c1-MKI67	PID-S1P-S1P2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000370444882850964	0.127942786944378	1	1	0.0726071970387889
mNK_c1-MKI67	PID-AR-NONGENOMIC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000450787457416372	-0.0665219578972356	1	0.999	0.088354341653609
